46,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,214,2014-03-31 12:00:00 AM,4
47,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,2,2014-04-30 12:00:00 AM,4
48,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,116,2014-05-31 12:00:00 AM,4
49,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,193,2014-06-30 12:00:00 AM,4
50,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,211,2014-07-31 12:00:00 AM,4
51,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,63,2014-08-31 12:00:00 AM,4
52,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,130,2014-09-30 12:00:00 AM,4
53,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,199,2014-10-31 12:00:00 AM,4
54,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,185,2014-11-30 12:00:00 AM,4
55,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,283,2014-01-31 12:00:00 AM,5
56,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,290,2014-02-28 12:00:00 AM,5
57,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,146,2014-03-31 12:00:00 AM,5
58,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,183,2014-04-30 12:00:00 AM,5
59,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,136,2014-05-31 12:00:00 AM,5
60,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,175,2014-06-30 12:00:00 AM,5
61,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,63,2014-07-31 12:00:00 AM,5
62,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,188,2014-08-31 12:00:00 AM,5
63,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,42,2014-09-30 12:00:00 AM,5
64,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,293,2014-10-31 12:00:00 AM,5
65,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,148,2014-11-30 12:00:00 AM,5
66,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,217,2014-01-31 12:00:00 AM,6
67,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,22,2014-02-28 12:00:00 AM,6
68,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,57,2014-03-31 12:00:00 AM,6
69,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,171,2014-04-30 12:00:00 AM,6
70,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,43,2014-05-31 12:00:00 AM,6
71,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,16,2014-06-30 12:00:00 AM,6
72,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,223,2014-07-31 12:00:00 AM,6
73,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,89,2014-08-31 12:00:00 AM,6
74,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,22,2014-09-30 12:00:00 AM,6
75,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,157,2014-10-31 12:00:00 AM,6
76,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,182,2014-11-30 12:00:00 AM,6
77,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,25,2014-01-31 12:00:00 AM,7
78,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,130,2014-02-28 12:00:00 AM,7
79,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,75,2014-03-31 12:00:00 AM,7
80,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,57,2014-04-30 12:00:00 AM,7
81,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,277,2014-05-31 12:00:00 AM,7
82,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,261,2014-06-30 12:00:00 AM,7
83,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,50,2014-07-31 12:00:00 AM,7
84,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,1,2014-08-31 12:00:00 AM,7
85,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,63,2014-09-30 12:00:00 AM,7
86,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,165,2014-10-31 12:00:00 AM,7
87,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,213,2014-11-30 12:00:00 AM,7
88,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,170,2014-01-31 12:00:00 AM,8
89,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,215,2014-02-28 12:00:00 AM,8
90,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,68,2014-03-31 12:00:00 AM,8
91,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,284,2014-04-30 12:00:00 AM,8
92,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,100,2014-05-31 12:00:00 AM,8
93,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,217,2014-06-30 12:00:00 AM,8
94,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,19,2014-07-31 12:00:00 AM,8
95,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,68,2014-08-31 12:00:00 AM,8
96,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,234,2014-09-30 12:00:00 AM,8
97,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,293,2014-10-31 12:00:00 AM,8
98,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,90,2014-11-30 12:00:00 AM,8
99,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,161,2014-01-31 12:00:00 AM,9
100,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,73,2014-02-28 12:00:00 AM,9
101,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,112,2014-03-31 12:00:00 AM,9
102,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,112,2014-04-30 12:00:00 AM,9
103,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,121,2014-05-31 12:00:00 AM,9
104,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,260,2014-06-30 12:00:00 AM,9
105,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,218,2014-07-31 12:00:00 AM,9
106,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,204,2014-08-31 12:00:00 AM,9
107,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,278,2014-09-30 12:00:00 AM,9
108,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,45,2014-10-31 12:00:00 AM,9
109,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,4,2014-11-30 12:00:00 AM,9
110,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,86,2014-01-31 12:00:00 AM,10
111,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,281,2014-02-28 12:00:00 AM,10
112,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,193,2014-03-31 12:00:00 AM,10
113,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,44,2014-04-30 12:00:00 AM,10
114,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,254,2014-05-31 12:00:00 AM,10
115,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,54,2014-06-30 12:00:00 AM,10
116,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,45,2014-07-31 12:00:00 AM,10
117,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,231,2014-08-31 12:00:00 AM,10
118,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,173,2014-09-30 12:00:00 AM,10
119,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,114,2014-10-31 12:00:00 AM,10
120,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,87,2014-11-30 12:00:00 AM,10
121,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,284,2014-01-31 12:00:00 AM,11
122,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,148,2014-02-28 12:00:00 AM,11
123,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,106,2014-03-31 12:00:00 AM,11
124,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,233,2014-04-30 12:00:00 AM,11
125,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,229,2014-05-31 12:00:00 AM,11
126,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,282,2014-06-30 12:00:00 AM,11
127,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,71,2014-07-31 12:00:00 AM,11
128,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,51,2014-08-31 12:00:00 AM,11
129,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,255,2014-09-30 12:00:00 AM,11
130,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,252,2014-10-31 12:00:00 AM,11
131,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,103,2014-11-30 12:00:00 AM,11
132,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,128,2014-01-31 12:00:00 AM,12
133,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,136,2014-02-28 12:00:00 AM,12
134,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,139,2014-03-31 12:00:00 AM,12
135,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,184,2014-04-30 12:00:00 AM,12
136,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,44,2014-05-31 12:00:00 AM,12
137,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,93,2014-06-30 12:00:00 AM,12
138,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,170,2014-07-31 12:00:00 AM,12
139,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,196,2014-08-31 12:00:00 AM,12
140,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,10,2014-09-30 12:00:00 AM,12
141,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,116,2014-10-31 12:00:00 AM,12
142,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,254,2014-11-30 12:00:00 AM,12
143,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,278,2014-01-31 12:00:00 AM,13
144,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,41,2014-02-28 12:00:00 AM,13
145,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,116,2014-03-31 12:00:00 AM,13
146,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,17,2014-04-30 12:00:00 AM,13
147,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,132,2014-05-31 12:00:00 AM,13
148,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,250,2014-06-30 12:00:00 AM,13
149,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,242,2014-07-31 12:00:00 AM,13
150,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,35,2014-08-31 12:00:00 AM,13
151,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,1,2014-09-30 12:00:00 AM,13
152,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,199,2014-10-31 12:00:00 AM,13
153,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,160,2014-11-30 12:00:00 AM,13
154,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,261,2014-01-31 12:00:00 AM,14
155,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,196,2014-02-28 12:00:00 AM,14
156,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,275,2014-03-31 12:00:00 AM,14
157,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,292,2014-04-30 12:00:00 AM,14
158,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,11,2014-05-31 12:00:00 AM,14
159,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,200,2014-06-30 12:00:00 AM,14
160,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,173,2014-07-31 12:00:00 AM,14
161,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,286,2014-08-31 12:00:00 AM,14
162,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,273,2014-09-30 12:00:00 AM,14
163,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,20,2014-10-31 12:00:00 AM,14
164,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,204,2014-11-30 12:00:00 AM,14
165,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,96,2014-01-31 12:00:00 AM,15
166,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,235,2014-02-28 12:00:00 AM,15
167,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,129,2014-03-31 12:00:00 AM,15
168,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,221,2014-04-30 12:00:00 AM,15
169,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,61,2014-05-31 12:00:00 AM,15
170,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,251,2014-06-30 12:00:00 AM,15
171,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,104,2014-07-31 12:00:00 AM,15
172,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,47,2014-08-31 12:00:00 AM,15
173,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,179,2014-09-30 12:00:00 AM,15
174,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,245,2014-10-31 12:00:00 AM,15
175,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,97,2014-11-30 12:00:00 AM,15
176,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,28,2014-01-31 12:00:00 AM,16
177,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,279,2014-02-28 12:00:00 AM,16
178,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,59,2014-03-31 12:00:00 AM,16
179,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,239,2014-04-30 12:00:00 AM,16
180,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,296,2014-05-31 12:00:00 AM,16
181,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,224,2014-06-30 12:00:00 AM,16
182,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,86,2014-07-31 12:00:00 AM,16
183,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,203,2014-08-31 12:00:00 AM,16
184,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,48,2014-09-30 12:00:00 AM,16
185,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,259,2014-10-31 12:00:00 AM,16
186,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,185,2014-11-30 12:00:00 AM,16
187,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,235,2014-01-31 12:00:00 AM,17
188,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,53,2014-02-28 12:00:00 AM,17
189,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,12,2014-03-31 12:00:00 AM,17
190,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,280,2014-04-30 12:00:00 AM,17
191,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,7,2014-05-31 12:00:00 AM,17
192,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,298,2014-06-30 12:00:00 AM,17
193,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,298,2014-07-31 12:00:00 AM,17
194,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,60,2014-08-31 12:00:00 AM,17
195,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,182,2014-09-30 12:00:00 AM,17
196,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,181,2014-10-31 12:00:00 AM,17
197,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,298,2014-11-30 12:00:00 AM,17
198,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,150,2014-01-31 12:00:00 AM,18
199,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,105,2014-02-28 12:00:00 AM,18
200,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,88,2014-03-31 12:00:00 AM,18
201,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,56,2014-04-30 12:00:00 AM,18
202,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,199,2014-05-31 12:00:00 AM,18
203,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,42,2014-06-30 12:00:00 AM,18
204,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,236,2014-07-31 12:00:00 AM,18
205,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,6,2014-08-31 12:00:00 AM,18
206,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,13,2014-09-30 12:00:00 AM,18
207,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,138,2014-10-31 12:00:00 AM,18
208,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,100,2014-11-30 12:00:00 AM,18
209,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,146,2014-01-31 12:00:00 AM,19
210,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,211,2014-02-28 12:00:00 AM,19
211,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,69,2014-03-31 12:00:00 AM,19
212,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,14,2014-04-30 12:00:00 AM,19
213,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,225,2014-05-31 12:00:00 AM,19
214,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,294,2014-06-30 12:00:00 AM,19
215,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,262,2014-07-31 12:00:00 AM,19
216,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,210,2014-08-31 12:00:00 AM,19
217,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,244,2014-09-30 12:00:00 AM,19
218,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,226,2014-10-31 12:00:00 AM,19
219,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,190,2014-11-30 12:00:00 AM,19
220,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,101,2014-01-31 12:00:00 AM,20
221,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,190,2014-02-28 12:00:00 AM,20
222,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,117,2014-03-31 12:00:00 AM,20
223,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,1,2014-04-30 12:00:00 AM,20
224,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,158,2014-05-31 12:00:00 AM,20
225,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,110,2014-06-30 12:00:00 AM,20
226,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,82,2014-07-31 12:00:00 AM,20
227,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,162,2014-08-31 12:00:00 AM,20
228,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,211,2014-09-30 12:00:00 AM,20
229,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,173,2014-10-31 12:00:00 AM,20
230,Paid,2014-11-01 12:00:00 AM,2014-11-30 12:00:00 AM,187,2014-11-30 12:00:00 AM,20
231,Paid,2014-01-01 12:00:00 AM,2014-01-31 12:00:00 AM,242,2014-01-31 12:00:00 AM,21
232,Paid,2014-02-01 12:00:00 AM,2014-02-28 12:00:00 AM,24,2014-02-28 12:00:00 AM,21
233,Paid,2014-03-01 12:00:00 AM,2014-03-31 12:00:00 AM,223,2014-03-31 12:00:00 AM,21
234,Paid,2014-04-01 12:00:00 AM,2014-04-30 12:00:00 AM,115,2014-04-30 12:00:00 AM,21
235,Paid,2014-05-01 12:00:00 AM,2014-05-31 12:00:00 AM,128,2014-05-31 12:00:00 AM,21
236,Paid,2014-06-01 12:00:00 AM,2014-06-30 12:00:00 AM,14,2014-06-30 12:00:00 AM,21
237,Paid,2014-07-01 12:00:00 AM,2014-07-31 12:00:00 AM,216,2014-07-31 12:00:00 AM,21
238,Paid,2014-08-01 12:00:00 AM,2014-08-31 12:00:00 AM,279,2014-08-31 12:00:00 AM,21
239,Paid,2014-09-01 12:00:00 AM,2014-09-30 12:00:00 AM,71,2014-09-30 12:00:00 AM,21
240,Paid,2014-10-01 12:00:00 AM,2014-10-31 12:00:00 AM,160,2014-10-31 12:00:00 AM,21
